total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
151296.0,150528.0,301824.0,15740.0,9.59,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 302592.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 163904.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 301824.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 21276.0, 'Op per Byte': 7.09}","{'Total scalar accesses': 15740.0, 'Op per Byte': 9.59}",15.96,4.76,18912.0,2.66,0.0503,0.0,151296.0,398.55,181.27,182.19,182.19,2219.45,1113.16,13316.41,17593.23,ViT_28
465708.0,463344.0,929052.0,43537.0,10.67,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 931416.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 504517.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 929052.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 468072.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 43537.0, 'Op per Byte': 10.67}",1.99,0.6,465708.0,10.83,5.04,0.0,465708.0,398.55,181.27,182.19,182.19,2219.45,8122.13,11966.98,23252.77,ViT_29
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_30
464781312.0,464176128.0,928957440.0,3115776.0,149.07,"{'Total scalar accesses': 941666304.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 41152512.0, 'Op per Byte': 11.29}",{},"{'Total scalar accesses': 559885056.0, 'Op per Byte': 0.83}","{'Total scalar accesses': 5536512.0, 'Op per Byte': 83.89}",23.98,7.14,38731776.0,5710.1,221000.0,0.0,464781312.0,398.55,181.72,182.2,182.2,112.53,9703.64,1524.75,12285.57,ViT_31
464781312.0,464630016.0,929411328.0,3115776.0,149.15,"{'Total scalar accesses': 933798912.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 13919232.0, 'Op per Byte': 33.39}",{},"{'Total scalar accesses': 547024896.0, 'Op per Byte': 0.85}","{'Total scalar accesses': 9470208.0, 'Op per Byte': 49.07}",24.0,7.14,38731776.0,6084.81,236000.0,0.0,464781312.0,398.55,182.08,182.2,182.2,38.01,9500.67,2608.08,13091.77,ViT_32
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_33
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_34
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_35
151296.0,150528.0,301824.0,15740.0,9.59,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 302592.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 163904.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 301824.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 21276.0, 'Op per Byte': 7.09}","{'Total scalar accesses': 15740.0, 'Op per Byte': 9.59}",15.96,4.76,18912.0,2.66,0.0503,0.0,151296.0,398.55,181.27,182.19,182.19,2219.45,1113.16,13316.41,17593.23,ViT_36
465708.0,463344.0,929052.0,43537.0,10.67,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 931416.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 504517.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 929052.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 468072.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 43537.0, 'Op per Byte': 10.67}",1.99,0.6,465708.0,10.83,5.04,0.0,465708.0,398.55,181.27,182.19,182.19,2219.45,8122.13,11966.98,23252.77,ViT_37
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_38
464781312.0,464176128.0,928957440.0,3115776.0,149.07,"{'Total scalar accesses': 941666304.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 41152512.0, 'Op per Byte': 11.29}",{},"{'Total scalar accesses': 559885056.0, 'Op per Byte': 0.83}","{'Total scalar accesses': 5536512.0, 'Op per Byte': 83.89}",23.98,7.14,38731776.0,5710.1,221000.0,0.0,464781312.0,398.55,181.72,182.2,182.2,112.53,9703.64,1524.75,12285.57,ViT_39
464781312.0,464630016.0,929411328.0,3115776.0,149.15,"{'Total scalar accesses': 933798912.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 929562624.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 13919232.0, 'Op per Byte': 33.39}",{},"{'Total scalar accesses': 547024896.0, 'Op per Byte': 0.85}","{'Total scalar accesses': 9470208.0, 'Op per Byte': 49.07}",24.0,7.14,38731776.0,6084.81,236000.0,0.0,464781312.0,398.55,182.08,182.2,182.2,38.01,9500.67,2608.08,13091.77,ViT_40
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_41
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_42
116195328.0,116044032.0,232239360.0,892416.0,130.12,"{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 232390656.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 605184.0, 'Op per Byte': 191.88}",{},"{'Total scalar accesses': 127678464.0, 'Op per Byte': 0.91}","{'Total scalar accesses': 2254080.0, 'Op per Byte': 51.52}",23.98,7.14,9682944.0,1428.72,13800.0,0.0,116195328.0,398.55,181.96,182.2,182.2,6.98,8860.88,2483.08,12295.84,ViT_43
