total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_18
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_19
151296.0,150528.0,301824.0,15740.0,19.18,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 163904.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 189120.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 306552.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 15740.0, 'Op per Byte': 19.18}",31.43,12.31,9604.0,2.99,0.0287,0.0,151296.0,262.78,4969.24,2689.84,1110.01,4092.27,6659.9,19784.04,ViT_20
465708.0,463344.0,929052.0,43537.0,21.34,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 504517.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 931416.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 1397124.0, 'Op per Byte': 0.66}","{'Total scalar accesses': 43537.0, 'Op per Byte': 21.34}",1.99,0.78,465708.0,10.21,4.76,0.0,465708.0,262.78,4969.22,2689.79,1703.1,6316.32,5983.77,21924.97,ViT_21
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_22
464781312.0,464176128.0,928957440.0,3115776.0,298.15,"{'Total scalar accesses': 1074806784.0, 'Op per Byte': 0.43}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 493830144.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 53407488.0, 'Op per Byte': 17.39}","{'Total scalar accesses': 4326144.0, 'Op per Byte': 214.73}",31.98,12.5,29048832.0,3932.47,114000.0,0.0,464781312.0,262.78,3896.62,2504.45,961.71,239.64,595.71,8460.91,ViT_23
464781312.0,464630016.0,929411328.0,3115776.0,298.29,"{'Total scalar accesses': 985239552.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 619708416.0, 'Op per Byte': 1.5}",{},{},"{'Total scalar accesses': 93198336.0, 'Op per Byte': 9.97}","{'Total scalar accesses': 4628736.0, 'Op per Byte': 200.79}",31.99,12.5,29048832.0,4006.85,116000.0,0.0,464781312.0,262.78,3593.7,2504.45,1175.89,446.75,637.37,8620.94,ViT_24
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_25
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_26
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_27
151296.0,150528.0,301824.0,15740.0,19.18,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 163904.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 189120.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 306552.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 15740.0, 'Op per Byte': 19.18}",31.43,12.31,9604.0,2.99,0.0287,0.0,151296.0,262.78,4969.24,2689.84,1110.01,4092.27,6659.9,19784.04,ViT_28
465708.0,463344.0,929052.0,43537.0,21.34,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 504517.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 931416.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 1397124.0, 'Op per Byte': 0.66}","{'Total scalar accesses': 43537.0, 'Op per Byte': 21.34}",1.99,0.78,465708.0,10.21,4.76,0.0,465708.0,262.78,4969.22,2689.79,1703.1,6316.32,5983.77,21924.97,ViT_29
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_30
464781312.0,464176128.0,928957440.0,3115776.0,298.15,"{'Total scalar accesses': 1074806784.0, 'Op per Byte': 0.43}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 493830144.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 53407488.0, 'Op per Byte': 17.39}","{'Total scalar accesses': 4326144.0, 'Op per Byte': 214.73}",31.98,12.5,29048832.0,3932.47,114000.0,0.0,464781312.0,262.78,3896.62,2504.45,961.71,239.64,595.71,8460.91,ViT_31
464781312.0,464630016.0,929411328.0,3115776.0,298.29,"{'Total scalar accesses': 985239552.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 619708416.0, 'Op per Byte': 1.5}",{},{},"{'Total scalar accesses': 93198336.0, 'Op per Byte': 9.97}","{'Total scalar accesses': 4628736.0, 'Op per Byte': 200.79}",31.99,12.5,29048832.0,4006.85,116000.0,0.0,464781312.0,262.78,3593.7,2504.45,1175.89,446.75,637.37,8620.94,ViT_32
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_33
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_34
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_35
151296.0,150528.0,301824.0,15740.0,19.18,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 163904.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 189120.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 306552.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 15740.0, 'Op per Byte': 19.18}",31.43,12.31,9604.0,2.99,0.0287,0.0,151296.0,262.78,4969.24,2689.84,1110.01,4092.27,6659.9,19784.04,ViT_36
465708.0,463344.0,929052.0,43537.0,21.34,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 504517.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 931416.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 1397124.0, 'Op per Byte': 0.66}","{'Total scalar accesses': 43537.0, 'Op per Byte': 21.34}",1.99,0.78,465708.0,10.21,4.76,0.0,465708.0,262.78,4969.22,2689.79,1703.1,6316.32,5983.77,21924.97,ViT_37
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_38
464781312.0,464176128.0,928957440.0,3115776.0,298.15,"{'Total scalar accesses': 1074806784.0, 'Op per Byte': 0.43}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 493830144.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 53407488.0, 'Op per Byte': 17.39}","{'Total scalar accesses': 4326144.0, 'Op per Byte': 214.73}",31.98,12.5,29048832.0,3932.47,114000.0,0.0,464781312.0,262.78,3896.62,2504.45,961.71,239.64,595.71,8460.91,ViT_39
464781312.0,464630016.0,929411328.0,3115776.0,298.29,"{'Total scalar accesses': 985239552.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 619708416.0, 'Op per Byte': 1.5}",{},{},"{'Total scalar accesses': 93198336.0, 'Op per Byte': 9.97}","{'Total scalar accesses': 4628736.0, 'Op per Byte': 200.79}",31.99,12.5,29048832.0,4006.85,116000.0,0.0,464781312.0,262.78,3593.7,2504.45,1175.89,446.75,637.37,8620.94,ViT_40
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_41
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_42
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_43
151296.0,150528.0,301824.0,15740.0,19.18,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 163904.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 189120.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 306552.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 15740.0, 'Op per Byte': 19.18}",31.43,12.31,9604.0,2.99,0.0287,0.0,151296.0,262.78,4969.24,2689.84,1110.01,4092.27,6659.9,19784.04,ViT_44
465708.0,463344.0,929052.0,43537.0,21.34,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 504517.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 931416.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 1397124.0, 'Op per Byte': 0.66}","{'Total scalar accesses': 43537.0, 'Op per Byte': 21.34}",1.99,0.78,465708.0,10.21,4.76,0.0,465708.0,262.78,4969.22,2689.79,1703.1,6316.32,5983.77,21924.97,ViT_45
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_46
464781312.0,464176128.0,928957440.0,3115776.0,298.15,"{'Total scalar accesses': 1074806784.0, 'Op per Byte': 0.43}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 493830144.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 53407488.0, 'Op per Byte': 17.39}","{'Total scalar accesses': 4326144.0, 'Op per Byte': 214.73}",31.98,12.5,29048832.0,3932.47,114000.0,0.0,464781312.0,262.78,3896.62,2504.45,961.71,239.64,595.71,8460.91,ViT_47
464781312.0,464630016.0,929411328.0,3115776.0,298.29,"{'Total scalar accesses': 985239552.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 619708416.0, 'Op per Byte': 1.5}",{},{},"{'Total scalar accesses': 93198336.0, 'Op per Byte': 9.97}","{'Total scalar accesses': 4628736.0, 'Op per Byte': 200.79}",31.99,12.5,29048832.0,4006.85,116000.0,0.0,464781312.0,262.78,3593.7,2504.45,1175.89,446.75,637.37,8620.94,ViT_48
116195328.0,116044032.0,232239360.0,892416.0,260.24,"{'Total scalar accesses': 241468416.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13767936.0, 'Op per Byte': 16.87}","{'Total scalar accesses': 1346304.0, 'Op per Byte': 172.5}",31.98,12.5,7262208.0,975.17,7080.0,0.0,116195328.0,262.78,3527.8,2504.45,1109.99,245.97,741.54,8392.53,ViT_49
